ean,producto,marca,super,precio,url,n_supers,mas_barato,es_mas_barato,ahorro_clp,ahorro_pct
70847895183,Pack 4 un. Bebida Energética Monster Energy Original 474 ml,Monster,Jumbo,7590,https://jumbo.myvtex.com/pk-4monster-473cc/p,2,SantaIsabel,0,40,0.5
7791250003011,Cóctel Smirnoff Bitter Citric 700 cc,Smirnoff,Jumbo,10990,https://jumbo.myvtex.com/licor-smirnoff-bcitric-bot-700cc-25-alc-1899852/p,1,,0,0,0
7804520026181,Súper Mix Frutos Secos 1 kg,Frutas y Verduras Propias,Jumbo,13690,https://jumbo.myvtex.com/super-mix-frutos-secos-1-kg-1855109/p,1,,0,0,0
7808707003217,Néctar Herencia del Valle durazno 1.5 Lt,HERENCIA DEL VALLE,Unimarc,1290,https://unimarc.myvtex.com/nectar-durazno-herencia-del-valle-1-5-lt/p,2,Alvi,0,150,11.6
7808707003217,Néctar Herencia del Valle durazno 1.5 Lt,HERENCIA DEL VALLE,Alvi,1140,https://alvicl.myvtex.com/nectar-durazno-herencia-del-valle-1-5-lt/p,2,Alvi,1,150,11.6
7808704640040,Vino Misiones de Rengo varietal cabernet sauvignon 187 cc,MISIONES DE RENGO,Alvi,990,https://alvicl.myvtex.com/vino-misiones-de-rengo-varietal-cabernet-sauvignon-187-cc/p,1,,0,0,0
74305001321,Vinagre de Manzana Bragg Orgánico 946 ml,Bragg,SantaIsabel,10990,https://santaisabel.myvtex.com/vinagre-de-manzana-organico-bragg-946-ml-1792621/p,2,SantaIsabel,1,0,0
74305001321,Vinagre de Manzana Bragg Orgánico 946 ml,Bragg,Jumbo,10990,https://jumbo.myvtex.com/vinagre-de-manzana-organico-bragg-946-ml/p,2,SantaIsabel,0,0,0
8001665703994,Salsa fresca Rana bolonesa 225 g,Rana,Unimarc,4590,https://unimarc.myvtex.com/salsa-fresca-bolonesa-225-gr/p,3,Jumbo,0,600,13.1
8001665703994,Salsa fresca Rana bolonesa 225 g,Rana,SantaIsabel,4590,https://santaisabel.myvtex.com/salsa-bolognesa-225-g-1696639/p,3,Jumbo,0,600,13.1
8001665703994,Salsa fresca Rana bolonesa 225 g,Rana,Jumbo,3990,https://jumbo.myvtex.com/salsa-bolognesa-rana-225-g/p,3,Jumbo,1,600,13.1
8445291865402,Cereal Milo 390 g,Milo,SantaIsabel,3490,https://santaisabel.myvtex.com/cereal-milo390g-2038662/p,1,,0,0,0
2542015000005,Manzana Verde Kg,,Cugat,990,https://cugat.cl/producto/manzana-verde-kg/,1,,0,0,0
7802225412834,Gomitas Mogul Piecitos 90 g,Arcor,SantaIsabel,990,https://santaisabel.myvtex.com/gomitas-mogul-piecitos-90gr-1980567/p,2,SantaIsabel,1,70,6.6
7802225412834,Gomitas Mogul Piecitos 90 g,Arcor,Jumbo,1060,https://jumbo.myvtex.com/gomitas-mogul-piecitos-90gr-1980567/p,2,SantaIsabel,0,70,6.6
7807910030263,Mayonesa Regular 800 g,Santa Isabel,SantaIsabel,1549,https://santaisabel.myvtex.com/mayonesa-regular-santa-isabel-800-gr-1784270/p,1,,0,0,0
7802900001896,Yoghurt sin lactosa Soprole trozos frutilla 155 g,Soprole,Unimarc,730,https://unimarc.myvtex.com/yoghurt-zer-lac-tro-sopro-155g-frutilla/p,3,SantaIsabel,0,70,9.6
7802900001896,Yoghurt sin lactosa Soprole trozos frutilla 155 g,Soprole,SantaIsabel,660,https://santaisabel.myvtex.com/yoghurt-soprole-zerolacto-batifrut-frutilla-155-g-1787600002/p,3,SantaIsabel,1,70,9.6
7802900001896,Yoghurt sin lactosa Soprole trozos frutilla 155 g,Soprole,Jumbo,660,https://jumbo.myvtex.com/yoghurt-soprole-zerolacto-batifrut-frutilla-155-g/p,3,SantaIsabel,0,70,9.6
7613032899530,Pack chiquitín Nestlé 12 un de 45 g,Nestle,Unimarc,4150,https://unimarc.myvtex.com/chiquitin-nestle-sabores-12-u-x-45-g/p,4,Alvi,0,250,6.0
7613032899530,Pack chiquitín Nestlé 12 un de 45 g,Nestle,SantaIsabel,3940,https://santaisabel.myvtex.com/pack-chiquitin-frut-damas12x45gr/p,4,Alvi,0,250,6.0
7613032899530,Pack chiquitín Nestlé 12 un de 45 g,Nestle,Jumbo,3990,https://jumbo.myvtex.com/pack-chiquitin-frut-damas12x45gr/p,4,Alvi,0,250,6.0
7613032899530,Pack chiquitín Nestlé 12 un de 45 g,Nestle,Alvi,3900,https://alvicl.myvtex.com/pack-chiquitin-nestle-12-un-de-45-g/p,4,Alvi,1,250,6.0
7802575224736,Jugo en polvo Sprim frambuesa rinde 1 L,Sprim,Unimarc,320,https://unimarc.myvtex.com/bebida-polvo-sprim-r-1lt-frambuesa/p,4,Alvi,0,30,9.4
7802575224736,Jugo en polvo Sprim frambuesa rinde 1 L,Sprim,SantaIsabel,310,https://santaisabel.myvtex.com/ref-polvo-sprim-frambuesa-20g-2009194/p,4,Alvi,0,30,9.4
7802575224736,Jugo en polvo Sprim frambuesa rinde 1 L,Sprim,Jumbo,320,https://jumbo.myvtex.com/ref-polvo-sprim-frambuesa-20g-2009194/p,4,Alvi,0,30,9.4
7802575224736,Jugo en polvo Sprim frambuesa rinde 1 L,Sprim,Alvi,290,https://alvicl.myvtex.com/jugo-en-polvo-frambuesa-rinde-2/p,4,Alvi,1,30,9.4
7809628300256,Strudel El Uslero 600 g,El Uslero,Unimarc,9550,https://unimarc.myvtex.com/strudel-el-uslero-600-gr/p,1,,0,0,0
8445291239173,Café Nescafé doble choca moka 8 un de 23 g,Nescafe,Unimarc,4190,https://unimarc.myvtex.com/cafe-doble-choca-moka-nescafe-8x23-gr/p,3,Alvi,0,290,6.9
8445291239173,Café Nescafé doble choca moka 8 un de 23 g,Nescafe,SantaIsabel,4150,https://santaisabel.myvtex.com/cafe-choca-mocha-nescafe-23-g-cu-caja-8-sobres-mixes/p,3,Alvi,0,290,6.9
8445291239173,Café Nescafé doble choca moka 8 un de 23 g,Nescafe,Alvi,3900,https://alvicl.myvtex.com/cafe-nescafe-doble-choca-moka-8-un-de-23-g/p,3,Alvi,1,290,6.9
7801909000718,Cazuela Chilenaza 1 kg.,Chilenaza,Unimarc,4090,https://unimarc.myvtex.com/cazuela-chilenaza-1-kg/p,1,,0,0,0
7613035281431,Jalea Naranja Nestlé 110 Gr,Nestlé,Cugat,479,https://cugat.cl/producto/jalea-naranja-nestle-110-gr/,4,Alvi,0,99,20.7
7613035281431,Jalea Naranja Nestlé 110 Gr,Nestlé,SantaIsabel,390,https://santaisabel.myvtex.com/jalea-nestle-naranja-110-g/p,4,Alvi,0,99,20.7
7613035281431,Jalea Naranja Nestlé 110 Gr,Nestlé,Jumbo,385,https://jumbo.myvtex.com/jalea-nestle-naranja-110-g/p,4,Alvi,0,99,20.7
7613035281431,Jalea Naranja Nestlé 110 Gr,Nestlé,Alvi,380,https://alvicl.myvtex.com/jalea-naranja-pote/p,4,Alvi,1,99,20.7
7809611719195,Medallita de pavo congelado,SOPRAVAL,Alvi,,https://alvicl.myvtex.com/medallita-pavo-cong-sopraval-100-gr/p,1,,0,0,0
7804675730346,Fusili con Mechada Take A Break 350 g,Take a Break,Jumbo,4990,https://jumbo.myvtex.com/fusili-con-mechada-take-a-break-350gr-2008224/p,1,,0,0,0
7802900233013,Yoghurt Gold tradicional 165 g,Soprole,Unimarc,790,https://unimarc.myvtex.com/yoghurt-soprole-gold-165-g-frutos-secos/p,1,,0,0,0
7802910001435,Preparado para helado base,CALO,Alvi,1780,https://alvicl.myvtex.com/preparado-p-helado-base-calo-1-lt-2/p,1,,0,0,0
745853033569,Pack Café Marley Coffee Buffalo Soldier + Prensa 350 ml + Cuchara,Marley Coffee,SantaIsabel,28990,https://santaisabel.myvtex.com/pack-cafe-buffalo-227gr-prensa-spoon-1959224/p,1,,0,0,0
96619316267,Pecanas Kirkland Signature Confitadas 1.36 kg,Kirkland Signature,Jumbo,24990,https://jumbo.myvtex.com/pecanas-confitadas-kirkland-1-13kg-1969986/p,1,,0,0,0
7807910025047,Lentejas 5 mm 1 kg,Santa Isabel MP,SantaIsabel,2099,https://santaisabel.myvtex.com/lentejas-5mm-santa-isabel-1kg/p,1,,0,0,0
7803473005557,Pack 5 un. Gansito 250 g,Marinela,SantaIsabel,1590,https://santaisabel.myvtex.com/pack-gansito-5-un-250-g-c-u-1838105/p,1,,0,0,0
682430611751,Agua Mineral Voss Gasificada Sparkling 375 ml,Voss,Jumbo,2890,https://jumbo.myvtex.com/agua-mineral-con-gas-voss-sparkling-375-ml/p,1,,0,0,0
2522291000005,Muffin De Chocolate Importado 1 Und.,,Cugat,1290,https://cugat.cl/producto/muffin-de-chocolate-1-und/,1,,0,0,0
41483002815,Helado Kemps Sandwich Vainilla 60 g 6 un.,Kemps,Jumbo,4990,https://jumbo.myvtex.com/helado-sandwich-vainilla-6x60g-kemps-2005333/p,1,,0,0,0
7613032443221,Galleta bañada Morocha 50 g,Mckay,Unimarc,490,https://unimarc.myvtex.com/galleta-morocha-mini-galleta-mckay-50-gr/p,4,Alvi,0,80,16.3
7613032443221,Galleta bañada Morocha 50 g,Mckay,SantaIsabel,480,https://santaisabel.myvtex.com/galletas-mckay-bolsa-50-g-mini-morocha-con-cobertura-sabor-chocolate/p,4,Alvi,0,80,16.3
7613032443221,Galleta bañada Morocha 50 g,Mckay,Jumbo,490,https://jumbo.myvtex.com/galletas-mckay-bolsa-50-g-mini-morocha-con-cobertura-sabor-chocolate/p,4,Alvi,0,80,16.3
7613032443221,Galleta bañada Morocha 50 g,Mckay,Alvi,410,https://alvicl.myvtex.com/galleta-banada-morocha-50-g/p,4,Alvi,1,80,16.3
840147900210,Sustituto de Queso Rallado 227 g,Vevan,SantaIsabel,499,https://santaisabel.myvtex.com/sustituto-de-queso-p-jack-melt-rallado-227-g-1887338/p,1,,0,0,0
7804642390023,Hamburguesa Angus Mollendo blackbeef 185 g,Mollendo,Unimarc,2950,https://unimarc.myvtex.com/hamburguesa-angu-blackbeef-mollendo-185g/p,3,SantaIsabel,0,831,27.8
7804642390023,Hamburguesa Angus Mollendo blackbeef 185 g,Mollendo,SantaIsabel,2159,https://santaisabel.myvtex.com/hamburguesa-mollendo-185-g-angus-black-beef-1708149/p,3,SantaIsabel,1,831,27.8
7804642390023,Hamburguesa Angus Mollendo blackbeef 185 g,Mollendo,Jumbo,2990,https://jumbo.myvtex.com/hamburguesa-mollendo-185-g-angus-black-beef/p,3,SantaIsabel,0,831,27.8
7804619850208,Maní Japones Kazai Bbq 80 g,De La Rosa,SantaIsabel,1360,https://santaisabel.myvtex.com/japones-kazai-bbq-80gr-2009684/p,2,SantaIsabel,1,70,4.9
7804619850208,Maní Japones Kazai Bbq 80 g,De La Rosa,Jumbo,1430,https://jumbo.myvtex.com/japones-kazai-bbq-80gr-2009684/p,2,SantaIsabel,0,70,4.9
8410234141066,Tentáculos de Calamar Vigilante Aceite de Oliva 115 g,Vigilante,Jumbo,3490,https://jumbo.myvtex.com/tentaculos-de-calamar-vigilante-115-g-aceite-de-oliva/p,1,,0,0,0
7804619570038,Queso mantecoso Las Parcelas de Valdivia trozo 350 g,Las Parcelas De Valdivia,Unimarc,6850,https://unimarc.myvtex.com/queso-mantecoso-trozo-las-parcelas-350-gr/p,3,Jumbo,0,760,11.1
7804619570038,Queso mantecoso Las Parcelas de Valdivia trozo 350 g,Las Parcelas De Valdivia,SantaIsabel,6230,https://santaisabel.myvtex.com/queso-mantecoso-las-parcelas-valdivia-350-g-2/p,3,Jumbo,0,760,11.1
7804619570038,Queso mantecoso Las Parcelas de Valdivia trozo 350 g,Las Parcelas De Valdivia,Jumbo,6090,https://jumbo.myvtex.com/queso-mantecoso-las-parcelas-valdivia-350-g-2/p,3,Jumbo,1,760,11.1
7804627172972,Crutones Tribu Protein Mediterráneo 80 g,Tribu,Jumbo,1990,https://jumbo.myvtex.com/crutones-protein-mediterr-tribu-80-gr-2017892/p,1,,0,0,0
7802832000561,Jugo Afe 100% Manzana Cereza 1 L,Afe,Jumbo,5590,https://jumbo.myvtex.com/jugo-afe-100-manzana-cereza-1lt-1970084/p,1,,0,0,0
7613033567773,Leche en Polvo Svelty CalciLock Extra Calcio 800 g,Svelty,SantaIsabel,9330,https://santaisabel.myvtex.com/leche-descremada-svelty-bolsa-800-g-calcilock-reduce-perdida-de-calcio/p,2,Jumbo,0,280,3.0
7613033567773,Leche en Polvo Svelty CalciLock Extra Calcio 800 g,Svelty,Jumbo,9050,https://jumbo.myvtex.com/leche-descremada-svelty-bolsa-800-g-calcilock-reduce-perdida-de-calcio/p,2,Jumbo,1,280,3.0
614405791083,Pan Le Baguetin Dilici Noir Sin Gluten 400 g,Dilici,Jumbo,4690,https://jumbo.myvtex.com/pan-baguetin-noir-sin-gluten-400gr/p,1,,0,0,0
7804658200040,Cerveza +56 Amber Ale 4.5° 330 cc,+56,Jumbo,2090,https://jumbo.myvtex.com/cerveza-56-amber-ale-4-5g-330-cc-1686793/p,1,,0,0,0
7804628247594,Fideos instantáneos Nuestra Cocina sabor pollo pote 65 g,NUESTRA COCINA,Unimarc,960,https://unimarc.myvtex.com/sop-in-fideo-nuestra-cocina-65g-pollo/p,2,Alvi,0,160,16.7
7804628247594,Fideos instantáneos Nuestra Cocina sabor pollo pote 65 g,NUESTRA COCINA,Alvi,800,https://alvicl.myvtex.com/fideos-instantaneos-sabor-pollo-pote/p,2,Alvi,1,160,16.7
24947480,Aceituna Natural Oliomio Orégano kg,Oliomio,Jumbo,15000,https://jumbo.myvtex.com/aceituna-natural-oregano-oliomio-granel-1899053-kg/p,1,,0,0,0
7803110102250,Arroz Grado 1 Banquete Grano Largo Pregraneado 1 kg,Banquete,SantaIsabel,2270,https://santaisabel.myvtex.com/arroz-grado-1-banquete-1-kg-pregraneado-grano-largo/p,2,SantaIsabel,1,20,0.9
7803110102250,Arroz Grado 1 Banquete Grano Largo Pregraneado 1 kg,Banquete,Jumbo,2290,https://jumbo.myvtex.com/arroz-grado-1-banquete-1-kg-pregraneado-grano-largo/p,2,SantaIsabel,0,20,0.9
24866224,Jamón Cocido de Pavo Sopraval Granel,Sopraval,SantaIsabel,11960,https://santaisabel.myvtex.com/jamon-cocido-de-pavo-sopraval-granel/p,2,SantaIsabel,1,2800,19.0
24866224,Jamón Cocido de Pavo Sopraval Granel,Sopraval,Jumbo,14760,https://jumbo.myvtex.com/jamon-cocido-de-pavo-sopraval-granel/p,2,SantaIsabel,0,2800,19.0
2050000221156,Posta rosada vacuno Nacional al vacío 1.6 Kg,Nacional,Unimarc,13590,https://unimarc.myvtex.com/posta-rosada-vac-nac-vco-kg/p,1,,0,0,0
7801222130017,ARVEJA INTERAGRO 200G,,Cugat,890,https://cugat.cl/producto/arvejas-congeladas-interagro-200-gr/,1,,0,0,0
7802960002154,Tabla quesos Santa Rosa tradición 540 g,Santa Rosa,Unimarc,12900,https://unimarc.myvtex.com/tabla-de-quesos-santa-rosa-6-quesos-tradicional-250g/p,3,Unimarc,1,1690,11.6
7802960002154,Tabla quesos Santa Rosa tradición 540 g,Santa Rosa,SantaIsabel,14450,https://santaisabel.myvtex.com/tabla-tradicion-470-g-1786419/p,3,Unimarc,0,1690,11.6
7802960002154,Tabla quesos Santa Rosa tradición 540 g,Santa Rosa,Jumbo,14590,https://jumbo.myvtex.com/tabla-tradicion-santa-rosa-470g/p,3,Unimarc,0,1690,11.6
7807910039297,Semilla Linaza 700 g,Cuisine & Co,SantaIsabel,3590,https://santaisabel.myvtex.com/semilla-linaza-700-g-1898590/p,2,SantaIsabel,1,0,0
7807910039297,Semilla Linaza 700 g,Cuisine & Co,Jumbo,3590,https://jumbo.myvtex.com/semilla-de-linaza-cuisine-and-co-700-g-1898590/p,2,SantaIsabel,0,0,0
7801610285862,Pack 6 un. Bebida Fanta Pomelo Lata 350 ml,Fanta,SantaIsabel,5890,https://santaisabel.myvtex.com/beb-gas-fanta-pomelo-sin-azucar-lata-350-1949827-pak/p,2,SantaIsabel,1,100,1.7
7801610285862,Pack 6 un. Bebida Fanta Pomelo Lata 350 ml,Fanta,Jumbo,5990,https://jumbo.myvtex.com/beb-gas-fanta-pomelo-sin-azucar-lata-350-1949827-pak/p,2,SantaIsabel,0,100,1.7
7804625092296,Muffin Arándano 2 un.,Piacceri,SantaIsabel,2990,https://santaisabel.myvtex.com/muffins-arandano-2-unidades-1807073/p,1,,0,0,0
39047001312,Galletas Walkers Shortbread Triangular 150 g,Walkers,Jumbo,4890,https://jumbo.myvtex.com/galleta-walkers-shortbread-150-g-triangular/p,1,,0,0,0
7891991298438,Cerveza Budweiser zero botella 6 un de 330 cc,Budweiser,Unimarc,5490,https://unimarc.myvtex.com/cerveza-budweiser-zero-330-cc-bot/p,3,SantaIsabel,0,2000,28.6
7891991298438,Cerveza Budweiser zero botella 6 un de 330 cc,Budweiser,SantaIsabel,4990,https://santaisabel.myvtex.com/pack-6-unidades-cerveza-budweiser-lager-sin-alcohol-330-cc-1957197-pak/p,3,SantaIsabel,1,2000,28.6
7891991298438,Cerveza Budweiser zero botella 6 un de 330 cc,Budweiser,Jumbo,6990,https://jumbo.myvtex.com/pack-6-unidades-cerveza-budweiser-lager-sin-alcohol-330-cc-1957197-pak/p,3,SantaIsabel,0,2000,28.6
7804657370188,Mix Vegetales Agrolam Asiáticos Rapilistas 50 g,Frutas y Verduras Propias,SantaIsabel,1050,https://santaisabel.myvtex.com/mix-vegetales-asiaticos-rapilistas-50-g-1845591/p,2,SantaIsabel,1,0,0
7804657370188,Mix Vegetales Agrolam Asiáticos Rapilistas 50 g,Frutas y Verduras Propias,Jumbo,1050,https://jumbo.myvtex.com/rapilista-mix-asiaticos-50-grs/p,2,SantaIsabel,0,0,0
7804627330877,Pichanga VALLE DEL NORTE 600gr,Valle Del Norte,Unimarc,3690,https://unimarc.myvtex.com/pichanga-valle-del-norte-600gr/p,2,SantaIsabel,0,700,19.0
7804627330877,Pichanga VALLE DEL NORTE 600gr,Valle Del Norte,SantaIsabel,2990,https://santaisabel.myvtex.com/pichanga-valle-del-norte-400g-1654038/p,2,SantaIsabel,1,700,19.0
7804661180230,Pan Rústico Precocido 6 un.,Santa Isabel,SantaIsabel,1989,https://santaisabel.myvtex.com/pan-rustico-precocido-840g-v4/p,1,,0,0,0
665072001715,Camarón Crudo con Cáscara Easy Peel Tamaño M 51/60 454 g,Panamei,SantaIsabel,6890,https://santaisabel.myvtex.com/cam-cr-c-cas-ez-peel-panam-51-60-908g-1994073/p,2,SantaIsabel,1,100,1.4
665072001715,Camarón Crudo con Cáscara Easy Peel Tamaño M 51/60 454 g,Panamei,Jumbo,6990,https://jumbo.myvtex.com/cam-cr-c-cas-ez-peel-panam-51-60-908g-1994073/p,2,SantaIsabel,0,100,1.4
781159840890,Cerveza Keyer West Coast Ipa 6.6° 473 cc,Keyer,Jumbo,2590,https://jumbo.myvtex.com/cerveza-keyer-west-coast-ipa-6-6g-473-cc-1952290/p,1,,0,0,0
7807910047155,Merkén  Cuisine & Co 15 g,Cuisine & Co,SantaIsabel,410,https://santaisabel.myvtex.com/merquen-15-g-cuisine-and-co-1770134/p,2,SantaIsabel,1,10,2.4
7807910047155,Merkén  Cuisine & Co 15 g,Cuisine & Co,Jumbo,420,https://jumbo.myvtex.com/merquen-15-g-cuisine-and-co-1770134/p,2,SantaIsabel,0,10,2.4
8445290516282,Cereal Chocapic Receta Original 210 g,Chocapic,SantaIsabel,1299,https://santaisabel.myvtex.com/cereal-chocapic-receta-original-210gr-1939719/p,1,,0,0,0
7804621471057,Atún lomito Robinson Crusoe ahumado 160 g  neto - 104 g drenado,ROBINSON CRUSOE,Unimarc,1990,https://unimarc.myvtex.com/atun-lomito-r-crusoe-160-gr-ahumado/p,3,SantaIsabel,0,40,2.0
7804621471057,Atún lomito Robinson Crusoe ahumado 160 g  neto - 104 g drenado,ROBINSON CRUSOE,SantaIsabel,1950,https://santaisabel.myvtex.com/atun-robinson-crusoe-lomitos-ahumados-104-g-drenado-160-g-neto-1801355/p,3,SantaIsabel,1,40,2.0
7804621471057,Atún lomito Robinson Crusoe ahumado 160 g  neto - 104 g drenado,ROBINSON CRUSOE,Jumbo,1990,https://jumbo.myvtex.com/atun-robinson-crusoe-lomitos-ahumados-104-g-drenado/p,3,SantaIsabel,0,40,2.0
7802900004415,Pack 4 un. Yogurt con Cereal Soprole 1+1 Zucaritas 140 g,Soprole,SantaIsabel,2750,https://santaisabel.myvtex.com/pack-yog-cer-soprole-1-1-zucarita-4x140g-2026150/p,2,SantaIsabel,1,80,2.8
7802900004415,Pack 4 un. Yogurt con Cereal Soprole 1+1 Zucaritas 140 g,Soprole,Jumbo,2830,https://jumbo.myvtex.com/pack-yog-cer-soprole-1-1-zucarita-4x140g-2026150/p,2,SantaIsabel,0,80,2.8
7804300010621,Vino Castillo de Molina gran reserva sauvignon blanc 750 cc,Castillo De Molina,Unimarc,7440,https://unimarc.myvtex.com/vino-castillo-molina-res-sauv-blanc-750-ml/p,1,,0,0,0
7804647571564,Queso Gauda Huilco Laminado 200 g,Huilco,SantaIsabel,2790,https://santaisabel.myvtex.com/queso-gouda-laminado-huilco-200g-2050211/p,1,,0,0,0
7791696008298,Alfajor de Maicena Deubel 12 un.,Deubel,SantaIsabel,4790,https://santaisabel.myvtex.com/alfajorcito-maicena-deubel-12-un-1949969/p,2,SantaIsabel,1,0,0
7791696008298,Alfajor de Maicena Deubel 12 un.,Deubel,Jumbo,4790,https://jumbo.myvtex.com/alfajorcito-maicena-deubel-12-un-1949969/p,2,SantaIsabel,0,0,0
7802900057022,Leche semidescremada Soprole frutilla 6 un de 200 ml,Soprole,Unimarc,3590,https://unimarc.myvtex.com/leche-soprole-200-cc-frutilla-2/p,3,SantaIsabel,0,590,16.4
7802900057022,Leche semidescremada Soprole frutilla 6 un de 200 ml,Soprole,SantaIsabel,3000,https://santaisabel.myvtex.com/leche-soprole-lv-cj-200cc-frutilla/p,3,SantaIsabel,1,590,16.4
7802900057022,Leche semidescremada Soprole frutilla 6 un de 200 ml,Soprole,Jumbo,3534,https://jumbo.myvtex.com/leche-soprole-lv-cj-200cc-frutilla/p,3,SantaIsabel,0,590,16.4
7802325023404,Jugo concentrado naranja,TRAVERSO,Alvi,7630,https://alvicl.myvtex.com/jugo-concentrado-naranja/p,1,,0,0,0
2090001549637,Pack 6 un. Bebida Láctea Chamyto Original 80 ml,Chamyto,SantaIsabel,2579,https://santaisabel.myvtex.com/pack-bebida-lactea-probiotico-chamyto-natural-6-x-80-ml/p,2,SantaIsabel,1,20,0.8
2090001549637,Pack 6 un. Bebida Láctea Chamyto Original 80 ml,Chamyto,Jumbo,2599,https://jumbo.myvtex.com/pack-bebida-lactea-probiotico-chamyto-natural-6-x-80-ml/p,2,SantaIsabel,0,20,0.8
2599067000002,Plateada vacuno Bagual Negro al vacío 1.2 Kg,BAGUAL NEGRO,Unimarc,9990,https://unimarc.myvtex.com/plateada-porc-vac-b-n-cat-v-kg/p,1,,0,0,0
7804320755632,Vino Marques de Casa Concha Ensamblaje 750 cc,Marques de Casa Concha,Jumbo,41490,https://jumbo.myvtex.com/vino-marques-c-concha-herit-750cc-14-5-1932184/p,1,,0,0,0
7807910046943,Salmón Trozos Congelados 500 g,Cuisine & Co,SantaIsabel,9990,https://santaisabel.myvtex.com/salmon-en-trozos-500-g-cuisine-and-co-1785290/p,2,SantaIsabel,1,600,5.7
7807910046943,Salmón Trozos Congelados 500 g,Cuisine & Co,Jumbo,10590,https://jumbo.myvtex.com/salmon-en-trozos-500-g-cuisine-and-co-1785290/p,2,SantaIsabel,0,600,5.7
7802926001344,Pack Paleta Helado San Francisco Chocolate Frambuesa 80 g 5 un.,San Francisco de Loncomilla,Jumbo,5550,https://jumbo.myvtex.com/pack-paleta-helado-san-francisco-chocolate-frambuesa-5-unid-80-g-c-u/p,1,,0,0,0
24016551,Damasco Granel,Frutas y Verduras Propias,SantaIsabel,3790,https://santaisabel.myvtex.com/damasco-kg/p,1,,0,0,0
8445291285507,Yoghurt goodnes protein chirimoya 140 g,Nestle,Unimarc,650,https://unimarc.myvtex.com/yog-goodnes-prot-nestle-140-g-chirimoya/p,4,Jumbo,0,31,4.8
8445291285507,Yoghurt goodnes protein chirimoya 140 g,Nestle,SantaIsabel,640,https://santaisabel.myvtex.com/yog-goodnes-protein-140g-chirimoya-1993776003/p,4,Jumbo,0,31,4.8
8445291285507,Yoghurt goodnes protein chirimoya 140 g,Nestle,Jumbo,619,https://jumbo.myvtex.com/yog-goodnes-protein-140g-chirimoya-1993776003/p,4,Jumbo,1,31,4.8
8445291285507,Yoghurt goodnes protein chirimoya 140 g,Nestle,Alvi,620,https://alvicl.myvtex.com/yog-goodnes-prot-nestle-140-g-chirimoya/p,4,Jumbo,0,31,4.8
7802215515071,Galletas Costa champaña 140 g,Costa,Unimarc,2090,https://unimarc.myvtex.com/galleta-champana-costa-140-gr/p,4,Alvi,0,400,19.1
7802215515071,Galletas Costa champaña 140 g,Costa,SantaIsabel,2050,https://santaisabel.myvtex.com/galletas-champana-costa-140-g-dulces-azucaradas/p,4,Alvi,0,400,19.1
7802215515071,Galletas Costa champaña 140 g,Costa,Jumbo,2090,https://jumbo.myvtex.com/galletas-champana-costa-140-g-dulces-azucaradas/p,4,Alvi,0,400,19.1
7802215515071,Galletas Costa champaña 140 g,Costa,Alvi,1690,https://alvicl.myvtex.com/galletas-costa-champana-140-g/p,4,Alvi,1,400,19.1
7613287221438,Helado Savory Chocolate Blanco Frambuesa 1 L,Savory,SantaIsabel,3550,https://santaisabel.myvtex.com/helado-chocolate-blanco-frambuesa-1-l-1855721/p,1,,0,0,0
7801930018034,Jamón serrano Receta del Abuelo 65 g,Receta Del Abuelo,Unimarc,2450,https://unimarc.myvtex.com/jamon-serrano-receta-del-abuelo-65-gr/p,3,Jumbo,0,200,8.2
7801930018034,Jamón serrano Receta del Abuelo 65 g,Receta Del Abuelo,SantaIsabel,2390,https://santaisabel.myvtex.com/jamon-serrano-65-g/p,3,Jumbo,0,200,8.2
7801930018034,Jamón serrano Receta del Abuelo 65 g,Receta Del Abuelo,Jumbo,2250,https://jumbo.myvtex.com/jamon-serrano-65-g/p,3,Jumbo,1,200,8.2
614143280412,Confitura de Fresas La Sazonería Con Piri-Piri 250 g,La Sazonería,Jumbo,4490,https://jumbo.myvtex.com/fresa-con-piri-piri-la-sazoneria-1931661/p,1,,0,0,0
7701362003083,Café grano Juan Valdez fuerte volcán 250 g,Juan Valdez,Unimarc,13990,https://unimarc.myvtex.com/cafe-grano-volcan-juan-valdez-250-gr/p,2,SantaIsabel,0,640,4.6
